date,keystrokes
1475223325,0
1475223334,0
1475223334,0
1475223343,0
1475223343,0
1475223352,0
1475223352,0
1475223361,0
1475223361,0
1475223371,0
1475223371,0
1475223380,0
1475223380,0
1475223389,0
1475223389,0
1475223398,0
1475223398,0
1475223407,0
1475223407,0
1475224039,0
1475224040,0
1475224049,0
1475224049,0
1475224058,0
1475224058,0
1475224067,0
1475224067,0
1475224076,0
1475224076,0
1475224085,0
1475224085,0
1475224416,0
1475224416,0
1475224425,0
1475224425,0
1475224434,0
1475224434,0
1475224443,0
1475224443,0
1475225100,0
1475225100,0
1475225109,0
1475225109,0
1475225118,0
1475225118,0
1475225127,0
1475225127,0
1475225168,0
1475225168,0
1475225177,0
1475225177,0
1475225186,0
1475225186,0
1475225195,0
1475225195,0
1475225204,0
1475225204,0
1475225213,0
1475225213,0
1475225223,0
1475225223,0
1475225232,0
1475225232,0
1475225241,0
1475225241,0
1475225250,0
1475225250,0
1475225259,0
1475225259,0
1475225268,0
1475225268,0
1475225277,0
1475225277,0
1475225286,0
1475225286,0
1475225295,0
1475225295,0
1475225304,0
1475225304,0
1475225314,0
1475225314,0
1475225323,0
1475225323,0
1475225332,1
1475225332,1
1475225341,0
1475225341,0
1475225350,0
1475225350,0
1475225359,37
1475225359,37
1475225368,19
1475225368,19
1475225377,0
1475225377,0
1475225386,0
1475225386,0
1475225395,0
1475225395,0
1475225404,0
1475225404,0
1475225414,0
1475225414,0
1475225423,0
1475225423,0
1475225432,1
1475225432,1
1475225441,33
1475225441,33
1475225450,13
1475225450,13
1475225459,5
1475225459,5
1475225468,4
1475225468,4
1475225477,0
1475225477,0
1475225486,3
1475225486,3
1475225495,1
1475225495,1
1475225504,0
1475225504,0
1475225514,0
1475225514,0
1475225523,0
1475225523,0
1475225532,0
1475225532,0
1475225541,0
1475225541,0
1475225550,0
1475225550,0
1475225559,36
1475225559,36
1475225568,1
1475225568,1
1475225577,0
1475225577,0
1475225586,0
1475225586,0
1475225595,0
1475225595,0
1475225604,34
1475225604,34
1475225614,29
1475225614,29
1475225623,1
1475225623,1
1475225632,31
1475225632,31
1475225641,31
1475225641,31
1475225650,1
1475225650,1
1475225659,0
1475225659,0
1475225668,0
1475225668,0
1475225677,0
1475225677,0
1475225686,0
1475225686,0
1475225695,15
1475225695,15
1475225704,6
1475225704,6
1475225713,18
1475225713,18
1475225723,6
1475225723,6
1475225732,2
1475225732,2
1475225741,1
1475225741,1
1475225750,0
1475225750,0
1475225759,1
1475225759,1
1475225768,25
1475225768,25
1475225777,25
1475225777,25
1475225786,40
1475225786,40
1475225795,50
1475225795,50
1475225805,25
1475225805,25
1475225814,9
1475225814,9
1475225823,21
1475225823,21
1475225832,17
1475225832,17
1475225841,33
1475225841,33
1475225850,23
1475225850,23
1475225859,7
1475225859,7
1475225868,21
1475225868,21
1475225877,31
1475225877,31
1475225886,37
1475225886,37
1475225895,40
1475225895,40
1475225904,26
1475225904,26
1475225913,42
1475225913,42
1475225923,8
1475225923,8
1475225932,1
1475225932,1
1475225941,0
1475225941,0
1475225950,0
1475225950,0
1475225959,0
1475225959,0
1475225968,0
1475225968,0
1475225977,0
1475225977,0
1475225986,0
1475225986,0
1475225995,0
1475225995,0
1475226004,0
1475226004,0
1475226013,0
1475226013,0
1475226022,0
1475226022,0
1475226032,0
1475226032,0
1475226041,0
1475226041,0
1475226050,0
1475226050,0
1475226059,0
1475226059,0
1475226068,0
1475226068,0
1475226077,0
1475226077,0
1475226086,0
1475226086,0
1475226095,0
1475226095,0
1475226104,0
1475226104,0
1475226113,0
1475226113,0
1475226122,0
1475226122,0
1475226131,0
1475226131,0
1475226141,0
1475226141,0
1475226150,0
1475226150,0
1475226159,0
1475226159,0
1475226168,0
1475226168,0
1475226177,0
1475226177,0
1475226186,0
1475226186,0
1475226195,0
1475226195,0
1475226204,0
1475226204,0
1475226213,0
1475226213,0
1475226222,0
1475226222,0
1475226231,0
1475226231,0
1475226240,0
1475226240,0
1475226249,0
1475226249,0
1475226259,0
1475226259,0
1475226268,0
1475226268,0
1475226277,0
1475226277,0
1475226286,0
1475226286,0
1475226295,0
1475226295,0
1475226304,0
1475226304,0
1475226313,0
1475226313,0
1475226322,0
1475226322,0
1475226331,0
1475226331,0
1475226340,0
1475226340,0
1475226349,0
1475226349,0
1475226359,0
1475226359,0
1475226368,0
1475226368,0
1475226377,0
1475226377,0
1475226386,0
1475226386,0
1475226395,0
1475226395,0
1475226404,0
1475226404,0
1475226413,0
1475226413,0
1475226422,0
1475226422,0
1475226431,0
1475226431,0
1475226440,0
1475226440,0
1475226450,0
1475226450,0
1475226459,0
1475226459,0
1475226468,0
1475226468,0
1475226477,0
1475226477,0
1475226486,0
1475226486,0
1475226495,0
1475226495,0
1475226504,0
1475226504,0
1475226513,0
1475226513,0
1475226522,0
1475226522,0
1475226531,0
1475226531,0
1475226540,0
1475226549,0
1475226559,0
1475226568,0
1475226577,0
1475226586,0
1475226595,0
1475226604,0
1475226613,0
1475226622,0
1475226631,0
1475226640,0
1475226649,0
1475226658,0
1475226667,0
1475226676,0
1475226685,0
1475226695,0
1475226704,0
1475226713,0
1475226722,0
1475226731,0
1475226740,0
1475226749,0
1475226758,0
1475226767,0
1475226776,0
1475226785,0
1475226794,0
1475226803,0
1475226812,0
1475226822,0
1475226831,0
1475226840,0
1475226849,0
1475226858,0
1475226867,0
1475226876,0
1475226885,0
1475226894,0
1475226903,0
1475226912,0
1475226921,0
1475226930,0
1475226940,0
1475226949,0
1475226958,0
1475226967,0
1475226976,0
1475226985,0
1475226994,0
1475227003,0
1475227012,0
1475227021,0
1475227030,0
1475227039,0
1475227048,0
1475227058,0
1475227067,0
1475227076,0
1475227085,0
1475227094,0
1475227103,0
1475227112,0
1475227121,0
1475227130,0
1475227139,0
1475227148,0
1475227157,0
1475227166,0
1475227175,0
1475227185,0
1475227194,0
1475227203,0
1475227212,0
1475227221,0
1475227230,0
1475227239,0
1475227248,0
1475227257,0
1475227266,0
1475227275,0
1475227285,0
1475227294,0
1475227303,0
1475227312,12
1475227321,19
1475227330,5
1475227339,6
1475227348,6
1475227357,9
1475227366,31
1475227375,0
1475227384,6
1475227393,33
1475227402,29
1475227411,0
1475227421,7
1475227430,41
1475227439,33
1475227448,32
1475227457,22
1475227466,26
1475227475,36
1475227484,22
1475227493,14
1475227502,14
1475227511,32
1475227520,20
1475227529,12
1475227538,33
1475227548,34
1475227557,10
1475227566,32
1475227575,34
1475227584,11
1475227593,0
1475227602,0
1475227611,0
1475227620,0
1475227629,0
1475227638,15
1475227647,17
1475227656,30
1475227666,4
1475227675,24
1475227684,19
1475227693,79
1475227702,47
1475227711,13
1475227720,0
1475227729,0
1475227738,9
1475227747,37
1475227757,7
1475227766,39
1475227775,12
1475227784,31
1475227793,3
1475227802,0
1475227811,17
1475227820,17
1475227829,0
1475227838,44
1475227847,0
1475227856,12
1475227866,25
1475227875,12
1475227884,11
1475227893,42
1475227902,16
1475227911,0
1475227920,0
1475227929,0
1475227938,0
1475227947,38
1475227956,19
1475227965,21
1475227974,32
1475227984,34
1475227993,16
1475228002,36
1475228011,6
1475228020,37
1475228029,0
1475228038,0
1475228047,0
1475228056,0
1475228065,0
1475228074,10
1475228083,9
1475228092,2
1475228102,0
1475228111,28
1475228120,0
1475228129,1
1475228138,1
1475228147,1
1475228156,17
1475228165,13
1475228174,27
1475228183,14
1475228192,2
1475228201,0
1475228210,0
1475228220,33
1475228229,20
1475228238,27
1475228247,15
1475228256,0
1475228265,0
1475228274,2
1475228283,47
1475228292,24
1475228301,1
1475228310,0
1475228319,0
1475228328,1
1475228337,0
1475228347,0
1475228356,0
1475228365,8
1475228374,0
1475228383,0
1475228392,24
1475228401,1
1475228410,0
1475228419,0
1475228428,0
1475228437,21
1475228446,1
1475228455,0
1475228464,0
1475228474,0
1475228483,0
1475228492,0
1475228501,0
1475228510,0
1475228519,0
1475228528,14
1475228537,6
1475228546,6
1475228555,0
1475228564,1
1475228573,0
1475228582,0
1475229088,0
1475229097,0
1475229106,0
1475229115,0
1475232256,0
1475232266,0
1475232275,0
1475232284,0
1475232293,35
1475232302,31
1475232311,19
1475232320,11
1475232329,6
1475232338,25
1475232347,44
1475232356,11
1475232365,7
1475232374,0
1475232384,15
1475232393,45
1475232402,37
1475232411,33
1475232420,2
1475232429,0
1475232438,0
1475232447,7
1475232456,13
1475232465,0
1475232474,0
1475232483,17
1475232493,4
1475232502,40
1475232511,25
1475232520,31
1475232529,36
1475232538,25
1475232547,24
1475232556,21
1475232565,0
1475232574,0
1475232584,0
1475237686,0
1475237695,10
1475237704,18
1475237713,1
1475237722,44
1475237731,49
1475237740,72
1475237749,4
1475237759,0
1475237768,0
1475237777,0
1475237786,0
1475237795,3
1475237804,74
1475237813,59
1475237822,23
1475237831,0
1475237840,0
1475237849,0
1475237858,0
1475237867,0
1475237876,90
1475237885,30
1475237894,9
1475237904,84
1475237913,55
1475237922,71
1475237931,35
1475237940,12
1475237949,70
1475237958,43
1475237967,25
1475237976,55
1475237985,10
1475237994,0
1475238003,0
1475238012,6
1475238021,48
1475238030,33
1475238040,0
1475238049,0
1475238058,0
1475238067,33
1475238076,0
1475238085,0
1475238094,0
1475238103,0
1475238112,0
1475238121,0
1475238130,0
1475238139,0
1475238148,0
1475238157,0
1475238166,0
1475238175,0
1475238185,0
1475238194,0
1475238203,0
1475238212,27
1475238221,0
1475238230,0
1475238239,1
1475238248,47
1475238257,12
1475238266,22
1475238275,0
1475238284,2
1475238293,2
1475238302,8
1475238312,4
1475238321,0
1475238330,0
1475238339,37
1475238348,9
1475238357,0
1475238366,0
1475238375,0
1475238384,0
1475238393,0
1475238403,0
1475238412,0
1475238421,0
1475238430,0
1475238440,14
1475238449,0
1475238458,24
1475238467,53
1475238476,1
1475238485,16
1475238494,15
1475238503,3
1475238512,0
1475238521,0
1475238530,21
1475238540,15
1475238549,75
1475238558,37
1475238567,40
1475238576,0
1475238585,0
1475238594,0
1475238603,0
1475238612,0
1475238621,6
1475238630,0
1475238639,1
1475238648,0
1475238657,0
1475238667,52
1475238676,53
1475238685,0
1475238694,0
1475238703,0
1475238712,0
1475238721,0
1475238730,0
1475238739,0
1475238748,0
1475238757,0
1475238766,0
1475238775,0
1475238785,14
1475238794,41
1475238803,45
1475238812,12
1475238821,17
1475238830,0
1475238839,0
1475238849,0
1475238858,3
1475238867,7
1475238876,2
1475238885,30
1475238894,24
1475238903,0
1475238912,1
1475238922,56
1475238931,34
1475238940,0
1475238949,45
1475238958,0
1475238967,0
1475238976,0
1475238985,0
1475238994,0
1475239003,0
1475239012,29
1475239021,52
1475239030,4
1475239039,0
1475239049,0
1475239058,0
1475239067,0
1475239076,0
1475239085,0
1475239094,0
1475239103,0
1475239112,0
1475239121,0
1475239130,0
1475239139,0
1475239149,0
1475239158,0
1475239167,0
1475239176,30
1475239185,91
1475239194,51
1475239203,86
1475239212,41
1475239221,0
1475239230,0
1475239239,0
1475239248,0
1475239257,39
1475239266,51
1475239276,0
1475239285,0
1475239294,6
1475239303,27
1475239312,82
1475239321,60
1475239330,0
1475239339,0
1475239348,0
1475239357,0
1475239366,51
1475239375,12
1475239384,78
1475239393,64
1475239403,75
1475239412,32
1475239421,24
1475239430,67
1475239439,15
1475239448,0
1475239457,0
1475239466,0
1475239475,0
1475239484,1
1475239493,0
1475239502,22
1475239511,0
1475239520,19
1475239530,0
1475239539,0
1475239548,0
1475239557,0
1475239566,0
1475239575,0
1475239584,0
1475239593,0
1475239602,0
1475239611,0
1475239620,0
1475239629,0
1475239638,0
1475239648,0
1475239657,0
1475239666,1
1475239675,0
1475239684,1
1475239693,0
1475239702,0
1475239711,0
1475239720,0
1475239729,13
1475239738,3
1475239747,4
1475239756,0
1475239766,0
1475239775,0
1475239784,0
1475239793,0
1475239802,0
1475239811,0
1475239820,0
1475239829,0
1475239838,0
1475239847,0
1475239856,0
1475239865,0
1475239875,0
1475239884,0
1475239893,0
1475239902,14
1475239911,0
1475239920,1
1475239929,1
1475239938,1
1475239947,0
1475239956,6
1475239965,26
1475239974,0
1475239984,1
1475239993,0
1475240002,0
1475240011,0
1475240026,0
1475240035,8
1475240044,34
1475240053,0
1475240062,0
1475240071,0
1475240080,0
1475240089,0
1475240099,0
1475240108,24
1475240117,11
1475240126,11
1475240135,1
1475240144,4
1475240154,0
1475240163,9
1475240172,0
1475240181,0
1475240190,0
1475240413,0
1475240422,0
1475240431,0
1475240440,0
1475242108,0
1475242118,0
1475242127,0
1475242136,0
1475242438,0
1475242447,0
1475242456,18
1475242465,2
1475242474,0
1475242483,0
1475242492,0
1475242501,0
1475242511,0
1475242520,0
1475242529,0
1475242607,0
1475242616,0
1475242625,16
1475242634,0
1475242643,0
1475242652,0
1475242661,0
1475242670,0
1475242680,0
1475242689,0
1475243759,0
1475243768,18
1475243777,0
1475243786,0
1475243795,4
1475243804,1
1475243813,0
1475243823,0
1475243832,26
1475243841,0
1475243850,0
1475246653,0
1475246662,0
1475246671,0
1475246680,0
1475250333,0
1475250342,0
1475250352,0
1475250361,0
1475250982,0
1475250991,0
1475251000,0
1475251038,0
1475251047,0
1475251056,0
1475251065,0
1475253200,0
1475253209,0
1475253218,0
1475253227,0
1475253884,0
1475253893,0
1475253902,0
1475253912,0
1475254334,0
1475254343,0
1475254352,0
1475254361,0
1475254660,0
1475255644,0
1475255653,0
1475255662,0
1475255671,0
1475255680,0
1475255689,0
1475255698,0
1475257712,0
1475257721,0
1475257730,0
1475257739,0
1475257748,0
1475257757,0
1475257766,0
1475258675,0
1475258684,0
1475258693,0
1475259167,0
1475259176,2
1475259185,0
1475259194,1
1475259204,1
1475259213,0
1475259222,35
1475259231,2
1475259240,8
1475259249,0
1475259258,7
1475259267,0
1475259276,9
1475259285,1
1475259294,1
1475259303,0
1475259313,0
1475259322,0
1475259331,0
1475259340,0
1475259349,0
1475259358,0
1475259367,0
1475259376,0
1475259385,28
1475259394,11
1475259404,0
1475259413,0
1475259422,24
1475259431,14
1475259440,0
1475259449,0
1475259458,0
1475259467,1
1475259476,36
1475259485,13
1475259494,0
1475259503,1
1475259513,0
1475259522,0
1475259531,0
1475259540,0
1475259549,0
1475259558,0
1475259567,0
1475259576,0
1475259585,0
1475259594,0
1475259604,0
1475259613,0
1475259622,0
1475259631,0
1475259640,0
1475259649,0
1475259658,0
1475259667,9
1475259677,3
1475259686,0
1475259695,0
1475259704,0
1475259713,0
1475259722,0
1475259731,0
1475259740,0
1475259750,0
1475259759,0
1475259768,5
1475259777,0
1475259786,0
1475259795,0
1475259804,0
1475259813,0
1475259822,0
1475259831,0
1475259840,0
1475259849,0
1475259859,0
1475259868,0
1475259877,0
1475259886,0
1475259895,0
1475259904,0
1475259913,0
1475259922,0
1475259931,0
1475259940,0
1475259949,0
1475259958,17
1475259967,54
1475259977,38
1475259986,47
1475259995,59
1475260004,2
1475260013,0
1475260022,0
1475260031,0
1475260040,0
1475260049,0
1475260058,0
1475260067,0
1475260076,0
1475260086,0
1475260095,0
1475260104,0
1475260113,0
1475260122,0
1475260131,0
1475260140,0
1475260149,18
1475260158,0
1475260167,0
1475260176,0
1475260185,0
1475260195,0
1475260204,0
1475260213,9
1475260222,0
1475260231,0
1475260240,0
1475260249,0
1475260258,0
1475260267,0
1475260276,0
1475260285,0
1475260294,0
1475260304,0
1475260313,0
1475260322,0
1475260331,0
1475260340,0
1475260349,0
1475260358,0
1475260367,0
1475260376,0
1475260385,0
1475260395,0
1475260404,0
1475260413,0
1475260422,0
1475260431,0
1475260440,0
1475260449,0
1475260458,0
1475260467,0
1475260476,0
1475260485,0
1475260495,0
1475260504,0
1475260513,1
1475260522,0
1475260531,0
1475260540,0
1475260549,0
1475260558,0
1475260567,0
1475260576,0
1475260585,0
1475260594,0
1475260604,0
1475260613,0
1475260622,0
1475260631,0
1475260640,0
1475260649,0
1475260658,0
1475260667,0
1475260676,0
1475260685,0
1475260694,0
1475260703,0
1475260713,0
1475260722,0
1475260731,0
1475260740,0
1475260749,0
1475260758,0
1475260767,0
1475260776,0
1475260785,0
1475260794,0
1475260803,0
1475260813,1
1475260822,0
1475260831,0
1475260840,0
1475260849,0
1475260858,0
1475260867,0
1475260876,0
1475260885,0
1475260894,0
1475260903,0
1475260913,2
1475260922,0
1475260931,0
1475260940,0
1475260949,0
1475260958,0
1475260967,0
1475260976,0
1475260985,0
1475260994,0
1475261003,0
1475261012,0
1475261022,0
1475261031,0
1475261040,0
1475261049,0
1475261058,0
1475261067,0
1475261076,0
1475261085,0
1475261094,0
1475261103,0
1475261112,0
1475261122,0
1475261131,0
1475261140,0
1475261149,0
1475261158,0
1475261167,0
1475261176,0
1475261185,0
1475261194,0
1475261203,0
1475261212,0
1475261222,0
1475261231,0
1475261240,0
1475261249,0
1475261258,0
1475261267,0
1475261276,0
1475261285,0
1475261294,0
1475261303,0
1475261312,0
1475261322,0
1475261331,0
1475261340,0
1475261349,0
1475261358,0
1475261367,0
1475261376,0
1475261385,0
1475261394,0
1475261403,0
1475261412,0
1475261422,0
1475261431,0
1475261440,0
1475261449,0
1475261458,0
1475261467,0
1475261476,0
1475261485,0
1475261494,0
1475261503,0
1475261512,0
1475261521,0
1475261531,0
1475261540,0
1475261549,1
1475261558,0
1475261567,0
1475261576,0
1475261585,1
1475261594,29
1475261603,41
1475261612,45
1475261621,24
1475261630,0
1475261640,1
1475261649,24
1475261658,24
1475261667,66
1475261676,20
1475261685,53
1475261694,60
1475261703,43
1475261712,50
1475261721,47
1475261730,0
1475261740,0
1475261749,0
1475261758,0
1475261767,0
1475261776,0
1475261785,0
1475261794,0
1475261803,0
1475261812,0
1475261821,0
1475261830,0
1475261840,0
1475261849,0
1475261858,0
1475261867,0
1475261876,0
1475261885,0
1475261894,10
1475261903,45
1475261912,87
1475261921,72
1475261930,47
1475261939,34
1475261949,0
1475261958,0
1475261967,0
1475261976,0
1475261985,0
1475261994,0
1475262003,0
1475262012,0
1475262021,0
1475262030,0
1475262039,0
1475262049,0
1475262058,0
1475262067,0
1475262076,0
1475262085,0
1475262094,0
1475262103,0
1475262112,0
1475262121,0
1475262130,0
1475262139,0
1475262148,0
1475262158,0
1475262167,0
1475262176,0
1475262185,0
1475262194,0
1475262203,0
1475262212,0
1475262221,0
1475262230,0
1475262239,0
1475262249,0
1475262258,0
1475262267,0
1475262276,0
1475262285,0
1475262294,0
1475262303,0
1475262312,0
1475262321,0
1475262330,17
1475262339,1
1475262349,0
1475262358,0
1475262367,0
1475262376,0
1475262386,0
1475262395,0
1475262404,0
1475262413,0
1475262422,0
1475262431,0
1475262440,0
1475262449,0
1475262458,0
1475262467,0
1475262476,0
1475262485,6
1475262495,19
1475262504,11
1475262513,0
1475262522,0
1475262531,0
1475262540,0
1475262549,0
1475262558,0
1475262567,0
1475262576,0
1475262585,0
1475262594,0
1475262604,0
1475262613,0
1475262622,0
1475262631,0
1475262640,0
1475262649,0
1475262658,0
1475262667,0
1475262676,0
1475262685,0
1475262694,0
1475262703,0
1475262713,0
1475262722,0
1475262731,0
1475262740,0
1475262749,0
1475262758,0
1475262767,0
1475262776,0
1475262785,0
1475262794,0
1475262804,0
1475262813,0
1475262822,0
1475262831,0
1475262840,0
1475262849,0
1475262858,0
1475262867,0
1475262876,0
1475262885,0
1475262894,0
1475262903,0
1475262913,0
1475262922,0
1475262931,0
1475262940,0
1475262949,0
1475262958,0
1475262967,0
1475262976,0
1475262985,0
1475262994,0
1475263004,0
1475263013,0
1475263022,0
1475263031,0
1475263040,0
1475263049,0
1475263058,0
1475263067,0
1475263076,0
1475263085,0
1475263094,0
1475263103,0
1475263113,0
1475263122,0
1475263131,2
1475263140,0
1475263149,71
1475263158,13
1475263167,2
1475263176,12
1475263185,43
1475263194,20
1475263203,0
1475263212,0
1475263221,0
1475263231,0
1475263240,0
1475263249,0
1475263258,0
1475263267,0
1475263276,0
1475263285,0
1475263294,0
1475263303,0
1475263312,1
1475263321,0
1475263331,0
1475263340,0
1475263349,1
1475263358,2
1475263367,1
1475263376,0
1475263385,0
1475263394,0
1475263403,0
1475263412,0
1475263421,0
1475263430,0
1475263440,0
1475263449,0
1475263458,0
1475263467,0
1475263476,0
1475263485,0
1475263494,0
1475263503,0
1475263512,0
1475263521,0
1475263530,0
1475263539,0
1475263548,0
1475263557,0
1475263566,0
1475263576,0
1475263585,0
1475263594,0
1475263603,0
1475263612,0
1475263621,0
1475263630,0
1475263639,0
1475263648,0
1475263657,0
1475263666,0
1475263676,0
1475263685,1
1475263694,0
1475263703,0
1475263712,8
1475263721,32
1475263730,14
1475263739,1
1475263748,5
1475263757,38
1475263767,1
1475263776,0
1475263785,26
1475263794,0
1475263803,0
1475263812,7
1475263821,18
1475263830,6
1475263839,1
1475263848,2
1475263858,0
1475263867,0
1475263876,0
1475263885,0
1475263894,0
1475263903,0
1475263912,0
1475263921,0
1475263930,0
1475263939,13
1475263948,0
1475263958,6
1475263967,5
1475263976,0
1475263985,10
1475263994,0
1475264003,0
1475264012,0
1475264021,0
1475264030,0
1475264039,0
1475264049,0
1475264058,0
1475264067,0
1475264076,0
1475264085,14
1475264094,0
1475264103,0
1475264113,0
1475264122,0
1475264131,0
1475264140,0
1475264149,14
1475264158,4
1475264167,13
1475264176,6
1475264185,0
1475264194,1
1475264203,0
1475264212,0
1475264222,0
1475264231,0
1475264240,18
1475264249,15
1475264258,1
1475264267,0
1475264276,0
1475264285,0
1475264294,0
1475264303,0
1475264312,0
1475264321,0
1475264331,0
1475264340,0
1475264349,0
1475264358,0
1475264367,0
1475264376,0
1475264385,22
1475264394,29
1475264403,15
1475264412,30
1475264421,25
1475264430,37
1475264439,15
1475264449,15
1475264458,5
1475264467,1
1475264476,7
1475264485,91
1475264495,53
1475264504,22
1475264513,13
1475264522,12
1475264531,20
1475264541,0
1475264550,3
1475264559,1
1475264568,0
1475264577,0
1475264586,0
1475264595,0
1475264604,0
1475264613,1
1475264622,2
1475264625,0
1475264631,0
1475264634,0
1475264641,0
1475264643,0
1475264650,0
1475264652,0
1475264659,0
1475264661,0
1475264668,0
1475264671,0
1475264677,0
1475264680,0
1475264686,0
1475264689,0
1475264695,0
1475264698,0
1475264704,3
1475264707,0
1475264713,19
1475264716,0
1475264722,0
1475264725,1
1475264732,3
1475264734,0
1475264741,0
1475264743,0
1475264750,0
1475264753,0
1475264759,0
1475264762,0
1475264768,8
1475264771,0
1475264777,0
1475264780,0
1475264786,1
1475264789,0
1475264795,0
1475264798,0
1475264804,0
1475264807,0
1475264813,0
1475264816,0
1475264822,0
1475264825,2
1475264831,0
1475264834,0
1475264840,0
1475264843,0
1475264850,1
1475264852,8
1475264859,24
1475264862,14
1475264868,20
1475264871,0
1475264877,2
1475264880,1
1475264886,37
1475264889,10
1475264895,11
1475264898,10
1475264904,19
1475264907,3
1475264913,5
1475264916,2
1475264922,1
1475264925,0
1475264931,2
1475264934,5
1475264940,25
1475264943,0
1475264949,5
1475264952,0
1475264958,0
1475264961,0
1475264968,2
1475264971,8
1475264977,10
1475264980,1
1475264986,0
1475264989,0
1475264995,0
1475264998,0
1475265004,0
1475265007,5
1475265013,15
1475265016,3
1475265022,0
1475265025,0
1475265031,34
1475265034,2
1475265040,1
1475265043,0
1475265050,26
1475265052,8
1475265059,13
1475265061,1
1475265068,0
1475265070,0
1475265077,3
1475265080,4
1475265086,30
1475265089,9
1475265095,0
1475265098,0
1475265104,0
1475265107,0
1475265113,0
1475265116,0
1475265122,0
1475265125,0
1475265131,29
1475265134,15
1475265140,25
1475265143,1
1475265149,5
1475265152,0
1475265159,14
1475265161,13
1475265168,17
1475265170,12
1475265177,4
1475265179,0
1475265186,0
1475265189,0
1475265195,0
1475265198,1
1475265204,0
1475265207,10
1475265213,16
1475265216,2
1475265222,24
1475265225,16
1475265231,25
1475265234,3
1475265240,0
1475265243,0
1475265249,1
1475265252,8
1475265259,10
1475265261,4
1475265268,12
1475265271,1
1475265277,0
1475265280,0
1475265286,0
1475265289,2
1475265295,40
1475265298,9
1475265304,38
1475265307,12
1475265313,20
1475265316,17
1475265322,17
1475265325,5
1475265331,8
1475265334,5
1475265340,0
1475265343,0
1475265349,0
1475265353,0
1475265358,0
1475265362,0
1475265368,0
1475265371,0
1475265377,2
1475265380,0
1475265386,0
1475265389,0
1475265395,0
1475265398,0
1475265404,7
1475265407,18
1475265413,4
1475265416,14
1475265422,0
1475265425,0
1475265431,0
1475265435,1
1475265440,15
1475265444,0
1475265449,0
1475265453,0
1475265459,4
1475265462,0
1475265468,8
1475265471,3
1475265477,2
1475265480,2
1475265486,16
1475265489,16
1475265495,22
1475265498,0
1475265504,4
1475265508,18
1475265513,0
1475265517,11
1475265522,15
1475265526,2
1475265531,0
1475265535,0
1475265540,19
1475265544,9
1475265550,6
1475265553,9
1475265559,15
1475265562,0
1475265568,0
1475265571,1
1475265577,3
1475265580,0
1475265586,0
1475265590,0
1475265595,0
1475265599,0
1475265604,0
1475265608,0
1475265614,2
1475265617,0
1475265623,6
1475265626,2
1475265632,32
1475265635,12
1475265641,30
1475265644,17
1475265650,33
1475265653,10
1475265659,12
1475265662,0
1475265668,0
1475265671,0
1475265677,21
1475265680,12
1475265686,29
1475265690,4
1475265695,1
1475265699,17
1475265704,1
1475265708,0
1475265713,2
1475265717,0
1475265722,0
1475265726,0
1475265732,0
1475265735,0
1475265741,1
1475265744,0
1475265750,1
1475265753,0
1475265760,0
1475265762,1
1475265769,0
1475265772,0
1475265778,0
1475265781,9
1475265787,6
1475265790,0
1475265796,1
1475265799,0
1475265805,0
1475265808,0
1475265814,0
1475265817,0
1475265823,10
1475265826,0
1475265832,23
1475265835,15
1475265841,19
1475265844,5
1475265850,9
1475265853,0
1475265859,0
1475265862,0
1475265869,7
1475265871,0
1475265878,0
1475265880,0
1475265887,0
1475265890,0
1475265896,0
1475265899,0
1475265905,0
1475265908,0
1475265914,0
1475265917,0
1475265923,1
1475265926,0
1475265932,0
1475265935,0
1475265941,14
1475265944,0
1475265950,1
1475265953,3
1475265959,14
1475265962,0
1475265969,7
1475265971,0
1475265978,2
1475265980,9
1475265987,23
1475265989,4
1475265996,6
1475265998,5
1475266005,11
1475266008,7
1475266014,5
1475266017,10
1475266023,33
1475266026,14
1475266032,15
1475266035,8
1475266041,10
1475266044,14
1475266050,9
1475266053,21
1475266059,32
1475266062,3
1475266068,8
1475266071,0
1475266078,0
1475266080,0
1475266087,0
1475266089,0
1475266096,0
1475266098,0
1475266105,0
1475266107,0
1475266114,0
1475266116,0
1475266123,0
1475266125,0
1475266132,0
1475266134,0
1475266141,0
1475266144,0
1475266150,0
1475266153,0
1475266159,0
1475266162,0
1475266168,0
1475266171,0
1475266177,0
1475266180,0
1475266186,0
1475266189,0
1475266195,0
1475266198,0
1475266205,0
1475266207,0
1475266214,0
1475266216,0
1475266223,0
1475266225,0
1475266232,0
1475266234,0
1475266241,0
1475266243,0
1475266250,0
1475266252,0
1475266259,0
1475266262,1
1475266268,2
1475266271,0
1475266277,15
1475266280,22
1475266286,14
1475266289,0
1475266295,0
1475266298,0
1475266304,0
1475266307,0
1475266314,0
1475266316,0
1475266323,0
1475266325,0
1475266332,1
1475266334,16
1475266341,5
1475266343,0
1475266350,0
1475266352,0
1475266359,0
1475266361,0
1475266368,0
1475266370,0
1475266377,0
1475266380,0
1475266387,0
1475266389,0
1475266396,0
1475266398,0
1475266405,0
1475266407,0
1475266414,0
1475266416,0
1475266423,0
1475266425,0
1475266432,11
1475266434,11
1475266441,30
1475266443,0
1475266450,17
1475266452,10
1475266459,26
1475266462,3
1475266469,14
1475266471,0
1475266478,2
1475266480,6
1475266487,0
1475266489,4
1475266496,1
1475266498,0
1475266505,0
1475266507,0
1475266514,0
1475266516,1
1475266523,1
1475266525,0
1475266532,0
